Date,Close/Last,Volume,Open,High,Low
03/27/2024,$778.18,2297713,$778.71,$785.2599,$767.38
03/26/2024,$774.90,2099042,$774.20,$778.3299,$769.00
03/25/2024,$773.14,1806584,$771.10,$778.49,$768.15
03/22/2024,$770.61,1981019,$770.00,$777.00,$767.28
03/21/2024,$770.26,3013157,$774.00,$780.5399,$758.88
03/20/2024,$772.86,2038008,$770.11,$773.16,$756.64
03/19/2024,$772.78,2557079,$758.44,$773.85,$755.00
03/18/2024,$762.66,2521351,$762.28,$769.68,$758.25
03/15/2024,$754.17,3730053,$755.38,$760.89,$747.7065
03/14/2024,$760.73,2647549,$764.95,$768.00,$749.40
03/13/2024,$757.84,2357486,$757.00,$760.77,$745.71
03/12/2024,$754.95,2701718,$740.96,$755.97,$738.01
