Date,Close/Last,Volume,Open,High,Low
07/01/2024,$437.61,3149663,$440.80,$442.465,$435.55
06/28/2024,$441.16,4105179,$444.64,$448.30,$438.72
06/27/2024,$442.75,3313924,$448.57,$448.70,$442.00
06/26/2024,$452.38,2451388,$452.75,$454.6771,$451.39
06/25/2024,$455.65,2529625,$458.48,$460.305,$453.795
06/24/2024,$456.96,2597068,$454.93,$463.07,$454.93
06/21/2024,$454.85,5062383,$452.19,$455.30,$450.26
06/20/2024,$452.51,3006765,$451.06,$454.4808,$448.36
06/18/2024,$450.11,2636506,$447.06,$451.20,$446.70
06/17/2024,$448.11,2351895,$442.43,$449.34,$441.68
06/14/2024,$444.63,2161546,$443.34,$444.9588,$441.20
06/13/2024,$445.00,2916648,$443.00,$445.15,$439.32
06/12/2024,$443.00,2738928,$451.49,$452.50,$441.60
06/11/2024,$449.04,1777281,$447.84,$449.25,$445.11
06/10/2024,$449.25,1954548,$448.42,$450.17,$444.37
06/07/2024,$449.79,1664850,$449.45,$453.00,$447.26
06/06/2024,$448.68,1887061,$448.49,$449.78,$444.63
06/05/2024,$446.66,2157011,$446.80,$447.565,$442.305
06/04/2024,$444.77,2096578,$443.36,$444.88,$441.32
06/03/2024,$443.19,2123775,$443.48,$445.00,$437.885
05/31/2024,$447.07,3917303,$442.69,$447.34,$439.255
05/30/2024,$442.10,2189905,$442.21,$444.19,$440.67
05/29/2024,$442.47,1876996,$442.11,$444.555,$441.80
05/28/2024,$445.08,2670989,$450.00,$450.625,$442.395
05/24/2024,$451.18,2162182,$452.51,$454.45,$450.32
05/23/2024,$451.21,2084733,$456.52,$458.05,$450.44
05/22/2024,$456.52,1713650,$458.90,$462.50,$455.165
05/21/2024,$459.10,2165999,$457.91,$460.3899,$455.63
05/20/2024,$459.66,1397291,$459.48,$462.22,$458.78
05/17/2024,$460.27,1985903,$460.45,$461.685,$458.11
05/16/2024,$458.87,2412233,$460.00,$464.93,$458.82
05/15/2024,$458.00,2437772,$452.79,$458.60,$452.79
05/14/2024,$454.20,2990997,$457.92,$458.98,$449.30
05/13/2024,$457.76,2069345,$456.93,$458.72,$455.505
05/10/2024,$456.98,1730054,$457.33,$458.58,$454.98
05/09/2024,$455.49,1970193,$453.55,$456.025,$453.55
05/08/2024,$454.77,2332440,$454.00,$455.11,$449.915
05/07/2024,$453.06,2345486,$451.76,$453.30,$447.525
05/06/2024,$449.37,2536211,$447.23,$450.4999,$445.56
05/03/2024,$443.58,3711610,$444.91,$445.26,$436.90
05/02/2024,$441.10,3866467,$443.00,$444.655,$438.05
05/01/2024,$442.07,4979366,$445.80,$448.98,$438.38
04/30/2024,$451.20,2698813,$456.26,$457.72,$450.88
04/29/2024,$457.10,2121464,$460.95,$461.59,$455.6829
04/26/2024,$462.42,1963273,$462.91,$464.82,$460.94
04/25/2024,$462.11,2006668,$460.94,$464.00,$456.72
04/24/2024,$462.50,4043134,$465.29,$468.15,$460.35
04/23/2024,$462.82,2029056,$458.48,$462.98,$457.31
04/22/2024,$456.75,2157434,$457.50,$460.74,$455.13
04/19/2024,$455.39,2548844,$458.89,$459.86,$452.585
04/18/2024,$454.70,1998880,$460.50,$461.91,$453.80
04/17/2024,$460.16,1735073,$462.77,$463.41,$458.15
04/16/2024,$459.82,1787264,$460.00,$463.38,$459.00
04/15/2024,$459.79,2070679,$470.24,$471.00,$458.43
04/12/2024,$465.38,2486361,$466.00,$469.52,$462.11
04/11/2024,$468.31,2299867,$468.28,$470.3482,$464.19
04/10/2024,$469.17,2710709,$470.17,$474.385,$468.85
04/09/2024,$472.16,2218019,$477.97,$478.89,$467.83
04/08/2024,$478.85,1961897,$476.40,$479.68,$474.28
04/05/2024,$477.15,2462740,$474.00,$479.31,$472.53
04/04/2024,$469.77,2552759,$479.97,$481.96,$469.00
04/03/2024,$477.42,2265162,$480.44,$483.30,$477.21
04/02/2024,$479.43,3265212,$476.97,$480.41,$476.30
04/01/2024,$478.40,1648343,$480.66,$483.28,$477.33
03/28/2024,$481.57,2214542,$477.91,$482.43,$477.275
03/27/2024,$477.95,2309507,$480.50,$482.16,$474.75
03/26/2024,$476.80,2515051,$477.72,$480.00,$472.305
03/25/2024,$476.04,2600371,$481.60,$482.32,$474.4111
03/22/2024,$481.67,2277794,$488.31,$488.89,$481.46
03/21/2024,$488.64,2580338,$488.53,$490.00,$483.40
03/20/2024,$488.04,1691084,$484.32,$488.45,$483.64
03/19/2024,$484.00,2049644,$481.62,$484.61,$479.51
03/18/2024,$478.89,2072358,$478.64,$480.82,$476.65
03/15/2024,$475.83,4179328,$473.34,$478.46,$473.08
03/14/2024,$479.48,2757821,$481.02,$482.00,$477.1784
03/13/2024,$475.61,2103955,$474.23,$476.16,$472.78
03/12/2024,$472.87,1853933,$470.53,$474.37,$468.71
